Empresas com Registro no SND (*)- Gerado em 20/07/2016 17:39:27																																																																																										
																																																																																										
Código do Ativo	Empresa        	Série	Emissão	IPO	Situação	ISIN	Registro CVM da Emissão	Data de Registro CVM da Emissão	Registro CVM do Programa	Data de Registro CVM do Programa	Data de Emissão	 Data de Vencimento	Motivo de Saída 	Data de Saída / Novo Vencimento	 Data do Início da Rentabilidade	Data do Início da Distribuição	Data da Próxima Repactuação	Ato Societário (1)	Data do Ato (1)	Ato Societário (2)	Data do Ato (2)	Forma	Garantia/Espécie	Classe	Quantidade Emitida	Artigo 14º	Artigo 24º	Quantidade em Mercado	Quantidade em Tesouraria	Quantidade Resgatada	Quantidade  Cancelada	Quantidade Convertida no SND	Quantidade Convertida fora do SND	Quantidade Permutada no SND	Quantidade Permutada fora do SND	Unidade Monetária	Valor Nominal na Emissão	Unidade Monetária	Valor Nominal Atual	Data Últ. VNA	Índice	Tipo	Critério de Cálculo	Dia de Referência para Índice de Preços	Critério para Índice	Corrige a cada	Percentual Multiplicador/Rentabilidade	Limite da TJLP	Tipo de Tratamento do Limite da TJLP	Juros Critério Antigo do SND	Prêmios Critério Antigo do SND	Amortização - Taxa	Amortização - Cada	Amortização - Unidade	Amortização - Carência	Amortização - Critério	Tipo de Amortização	Juros Critério Novo - Taxa	Juros Critério Novo - Prazo	Juros Critério Novo - Cada	Juros Critério Novo - Unidade	Juros Critério Novo - Carência	Juros Critério Novo - Critério	Juros Critério Novo - Tipo	Prêmio Critério Novo - Taxa	Prêmio Critério Novo - Prazo	Prêmio Critério Novo - Cada	Prêmio Critério Novo - Unidade	Prêmio Critério Novo - Carência	Prêmio Critério Novo - Critério	Prêmio Critério Novo - Tipo	Participação - Taxa	Participação - Cada	Participação - Unidade	Participação - Carência	Participação - Descrição	Rating1	Agência Classificadora	Rating2	Agência Classificadora	Rating3	Agência Classificadora	Banco Mandatário	Agente Fiduciário	Instituição Depositária	Coordenador Líder	CNPJ	Deb. Incent. (Lei 12.431)	Escritura Padronizada	Resgate Antecipado
PLAY12    	HOPI HARI S/A	'UNI	'002	Não	Excluído	BRPQTMDBS055	CVM/SRE/DEB-2000/019	17/07/2000			01/06/2000	01/06/2002	VENCIMENTO	03/10/2008	14/05/2001	20/07/2000	-	AGE	18/04/2000	RCA	04/05/2000	Escritural	Quirografária	Simples	5	0	0	0	0	0	1	0	0	0	0	R$	10.000,000000	R$	0,000000	01/10/2008	DI	Integrante de Juros	Não Padrão - SND	0	DU	   	100,00	0,000	-	2,0000% a.a 252 dias		-	-	-	-		-															0,0000	0	-	-	-							BANCO BRADESCO S/A	PLANNER CV S/A	BANCO BRADESCO S/A	BANCO BRADESCO S/A	9.24432E+11	N	 n 	
PLIM13    	NET SERVICOS DE COMUNICACAO S.A.	'ÚNI	'003	Não	Registrado	BRNETCDBS008	CVM/SRE/DEB-2001/004	07/02/2001			01/12/2000	Indeterminado	 - - - - - - 		01/12/2000	-	-	AGE	23/11/2000	RCA	26/01/2001	Escritural	Quirografária	Simples	20	0,	0,	0	0	0	18.386	0,	0	0,	0	R$	10.000,000000	R$	10.000,000000	20/07/2016	DI	Integrante de Juros	Não Padrão - SND		-	   	100,00	0,000	-	1,0500% a.a 252 dias		-	-	-	-		-															0,0000	0	-	-	-							BANCO BRADESCO S/A	SLW CVC LTDA	BANCO BRADESCO S/A	BANCO JPM S/A	1.08786E+11	N	 n 	
PLIM14    	NET SERVICOS DE COMUNICACAO S.A.	'001	'004	Não	Excluído	BRNETCDBS016	CVM/SRE/DEB-2005/010	18/03/2005			30/06/2004	15/12/2005	RESGATE TOTAL ANTECIPADO	21/09/2005	30/06/2004	21/03/2005	-	RCA	03/11/2004	AGE	04/02/2005	Escritural	Real	Simples	258	0,	0,	0	0	0	3	0	0	0	0	R$	241.663,740000	R$	133.737,535322	22/09/2005	DI	Integrante de Juros	Padrão - SND	0	DU	0	100,00	0,000	-			0,0000	3	MES	15/03/2006	-	Percentual variável sobre o valor nominal de emissão em períodos uniformes	20,000	252	3	MES	15/06/2005	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	PLANNER CV S/A	BANCO BRADESCO S/A	BANCO BRADESCO S/A	1.08786E+11	N	 n 	
PLIM15    	NET SERVICOS DE COMUNICACAO S.A.	'UNI	'005	Não	Excluído	BRNETCDBS032	CVM/SRE/DEB-2005/042	13/09/2005			15/08/2005	01/12/2003	RESGATE TOTAL ANTECIPADO	27/12/2006	15/08/2005	14/09/2005	-	RCA	02/09/2005	RCA	09/09/2005	Escritural	Quirografária	Simples	65	0	0	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	0,000000	28/12/2006	DI	Integrante de Juros	Padrão - SND	0	DU	   	100,00	0,000	-			250,000	12	MES	15/08/2008	-	Percentual fixo sobre o valor nominal de emissão em períodos uniformes	15,000	252	6	MES	15/02/2006	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	OLIVEIRA TRUST DTVM S/A	BANCO BRADESCO S/A	ITAU UNIBANCO S.A.	1.08786E+11	N	 n 	
PLIM24    	NET SERVICOS DE COMUNICACAO S.A.	'002	'004	Não	Excluído	BRNETCDBS024	CVM/SRE/DEB-2005/011	18/03/2005			30/06/2004	15/12/2005	RESGATE TOTAL ANTECIPADO	21/09/2005	30/06/2004	21/03/2005	-	RCA	03/11/2004	AGE	04/02/2005	Escritural	Real	Simples	19.514	0,	0,	0	0	0	1.63	0	0	0	0	R$	15.040,640000	R$	8.323,541311	22/09/2005	DI	Integrante de Juros	Padrão - SND	0	DU	0	100,00	0,000	-			0,0000	3	MES	15/03/2006	-	Percentual variável sobre o valor nominal de emissão em períodos uniformes	20,000	252	3	MES	15/06/2005	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	PLANNER CV S/A	BANCO BRADESCO S/A	BANCO BRADESCO S/A	1.08786E+11	N	 n 	
PNAM12    	PAN ARRENDAMENTO MERCANTIL S/A	'UNI	'002	Não	Excluído	BRPANADBS032	CVM/SRE/DEB-2003/001	05/02/2003			01/12/2002	01/12/2005	VENCIMENTO		01/12/2002	07/02/2003	-	RCA	11/11/2002	RCA	07/01/2003	Escritural	Subordinada	Simples	15	0,	0,	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	10.000,000000	02/12/2005	DI	Integrante de Juros	Padrão - SND	0	DU	0	108,00	0,000	-			0,0000	0	-	-	-	-	0,0000	0	6	MES	01/06/2003	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM S/A	ITAU UNIBANCO S/A	BANCO ABC-BRASIL S/A	2.68229E+12	N	 n 	
POTI11    	RIO PARANA CIA SEC. DE CRED. FINANCEIROS	'UNI	'001	Sim	Excluído	BRPOTIDBS017	CVM/SRE/DEB-2001/023	06/06/2001			01/01/2001	Indeterminado	RESGATE TOTAL ANTECIPADO		01/01/2001	26/07/2001	-	AGE	16/01/2001	AGE	14/05/2001	Nominativa	Subordinada	Simples	163	0,	0,	0	0	0	0	0	0	0	0	R$	300.000,000000	R$	1.285,444619	01/03/2004	IGP-M	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,0000% 000		-	-	MES	-		Percentual variável sobre o valor nominal de emissão em períodos não uniformes															980,000	0	Trimestre	-	RESULTADO DA EMISSORA							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM S/A	ITAU UNIBANCO S/A	ITAU UNIBANCO S.A.	4.14194E+12	N	 n 	
PQUN12    	PETROQUIMICA UNIAO S/A	'UNI	'002	Não	Excluído	BRPQUNDBS002	CVM/SRE/DEB-2004/018	27/07/2004			01/06/2004	01/06/2012	RESGATE TOTAL ANTECIPADO	11/06/2008	01/06/2004	29/07/2004	-	RCA	23/06/2004	   		Escritural	Quirografária	Simples	15	0	0	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	0,000000	10/06/2008	DI	Integrante de Juros	Padrão - SND	0	DU	   	100,00	0,000	-			111,111	6	MES	01/06/2008	-	Percentual fixo sobre o valor nominal de emissão em períodos uniformes	18,300	252	6	MES	01/12/2004	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	PLANNER CV S/A	BANCO BRADESCO S/A	BCO VOTORANTIM S/A	6.1633E+13	N	 n 	
PRCD18    	PROCID PARTICIPACOES E NEGOCIOS S/A               	'001	'008	Não	Excluído	BRPRCDDBS058	CVM/SRE/DEB-2004/013	30/06/2004			07/06/2004	Indeterminado	VENCIMENTO ANTECIPADO		07/06/2004	01/07/2004	-	AGE	30/04/2004	AGE	09/06/2004	Nominativa	Real	Simples	10	0,	0,	0	0	0	0	0	0	0	0	R$	5.000,000000	R$	5.000,000000	17/03/2005	SEM-ÍNDICE	-	Padrão - SND	0	DU	0	0,00	0,000	-			0,0000	0	-	-	-	-	0,0000	0	0	-	-	-	-	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							SEM BANCO LIQUIDANTE/MANDATARIO	OLIVEIRA TRUST DTVM S/A		SANTOS CCV S/A	5.9387E+13	N	 n 	
PRHB11    	PROHAB S/A                                        	'001	'001	Sim	Excluído	BRPRHBDBS010	CVM/SRE/DEB-2000/002	31/01/2000			01/08/1999	01/03/2002	CANCELAMENTO	04/08/2000	01/08/1999	-	-	AGE	02/07/1999			Escritural	Subordinada	Simples	23	0,	0,	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000		IGP-M	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,0000%  		-	-	-	-		-															1,000,000	0,	Ano	-	RESULTADO DA EMISSORA							HSBC BANK BRASIL S/A - B. M.	C&D DTVM SA	HSBC CCVM S/A	J. MALUCELLI CCV LTDA.	2.98366E+12	N	 n 	
PRMN11    	PRODUTORES ENERGETICOS DE MANSO S/A - PROMAN	'ÚNI	'001	Sim	Registrado	BRPRMNDBP011	CVM/SRE/DCA-2002/001	07/02/2002			19/10/2001	Indeterminado	 - - - - - - 		-	-	-	AGE	19/10/2001	AGE	20/12/2001	Nominativa	Subordinada	Conversível	10	0,	0,	9.9	0	0	0	0,	0	0,	0	R$	1.960,000000	R$	1.665,431032	20/07/2016	PRÉ	Integrante de Juros	Não Padrão - SND		-	   	0,00	0,000	-	-		-	-	-	-		Percentual variável sobre o valor nominal atualizado em períodos não uniformes															0,0000	1	MES	-	RENDIMENTOS APURADOS ATRAVES DO RODI (ITEM 4.5)   							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM SA	ITAU CV S/A	PROSPER S/A CVC	2.29108E+12	N	 n 	
RDNT11    	RODONORTE CONCES.DE RODOV. INTEGRADAS SA	'UNI	'001	Sim	Excluído	BRRDNTDBS016	CVM/SRE/DEB-2001/077	12/11/2001			01/05/2001	01/05/2010	RESGATE TOTAL ANTECIPADO	05/04/2010	01/05/2001	13/11/2001	-	AGE	28/06/2001	RCA	24/10/2001	Escritural	Real	Simples	340	0,	0,	0	0	0	0	0	0	0	0	R$	250.000,000000	R$	0,000000	01/04/2010	IGP-M	Correção Monetária	Padrão - SND	1	DC	   	0,00	0,000	-			0,0000	12	MES	01/05/2004	-	Percentual variável sobre o valor nominal atualizado em períodos uniformes	110,000	360	12	MES	01/05/2002	Civil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	PLANNER CV S/A	ITAU UNIBANCO S/A	BANCO SANTANDER BRASIL S.A.	2.22153E+12	N	 n 	
REDF16    	REDFACTOR FACTORING E F. COMERCIAL S/A            	'UNI	'006	Não	Excluído	BRREDFDBS006	CVM/SRE/DEB-2003/024	22/12/2003			17/11/2003	17/05/2005	VENCIMENTO		17/11/2003	30/12/2003	-	AGE	04/09/2003	AGE	24/11/2003	Nominativa	Flutuante	Simples	4	0,	0,	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	1.000,000000	18/05/2005	PREFIXADO	-	Padrão - SND	0	DU	0	0,00	0,000	-			0,0000	0	-	-	-	-	220,000	252	6	MES	17/05/2004	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	6	MES	17/05/2004	PARTICIPACAO DE 70% SOBRE O LUCRO APURADO NO MES  							SEM BANCO LIQUIDANTE/MANDATARIO	SLW CVC LTDA.		SANTOS CCV S/A	6.79158E+13	N	 n 	
RENT11    	LOCALIZA RENT A CAR S/A	'UNI	'001	Sim	Excluído	BRRENTDBS006	CVM/SRE/DEB-2005/026	17/05/2005			01/04/2005	01/04/2010	RESGATE TOTAL ANTECIPADO	06/04/2010	01/04/2005	19/05/2005	-	AGE	07/04/2005	RCA	06/05/2005	Escritural	Flutuante	Simples	35	0,	0,	0	0	12.781	0	0	0	0	0	R$	10.000,000000	R$	0,000000	05/04/2010	DI	Integrante de Juros	Padrão - SND	0	DU	   	108,50	0,000	-			0,0000	0	-	-	-	-	0,0000	0	6	MES	01/10/2005	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM S/A	ITAU UNIBANCO S/A	ITAU UNIBANCO S.A.	1.66701E+13	N	 n 	
RIGE12    	RIO GRANDE ENERGIA S/A	'001	'002	Não	Excluído	BRRGEGDBS023	CVM/SRE/DEB-2005/022	10/05/2005			01/04/2005	01/04/2011	VENCIMENTO	05/04/2011	01/04/2005	11/05/2005	-	AGE	17/03/2005	RCA	05/05/2005	Escritural	Quirografária	Simples	2.62	0,	0,	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	0,000000	01/04/2011	IGP-M	Correção Monetária	Padrão - SND	1	DU	012meses	0,00	0,000	-			0,0000	0	-	-	-	-	96,000	252	12	MES	01/04/2006	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	PLANNER CV S/A	BANCO BRADESCO S/A	BANCO ITAUBANK S.A.	2.01644E+12	N	 n 	
RIGE22    	RIO GRANDE ENERGIA S/A	'002	'002	Não	Excluído	BRRGEGDBS031	CVM/SRE/DEB-2005/023	10/05/2005			01/04/2005	01/04/2009	VENCIMENTO	03/04/2009	01/04/2005	11/05/2005	-	AGE	17/03/2005	RCA	05/05/2005	Escritural	Quirografária	Simples	20.38	0,	0,	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	0,000000	02/04/2009	DI	Integrante de Juros	Padrão - SND	0	DU	   	106,00	0,000	-			0,0000	0	-	-	-	-	0,0000	0	6	MES	01/10/2005	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	PLANNER CV S/A	BANCO BRADESCO S/A	BANCO ITAUBANK S.A.	2.01644E+12	N	 n 	
RRSP11    	RRSPE EMPREENDIMENTOS E PARTICIPACOES SA	'UNI	'001	Sim	Excluído	BRRRSPDBS013	CVM/SRE/DEB-2001/001	16/01/2001			01/11/2000	Indeterminado	CONVERSÃO		01/11/2000	18/01/2001	-	AGE	29/09/2000	AGE	08/12/2000	Escritural	Subordinada	Conversível	34.06	0,	0,	0	0	0	27.248	6.812	0	0	0	R$	1.000,000000	R$	905,330,000	01/03/2004	SEM-ÍNDICE	-	Não Padrão - SND	0	DU	0	0,00	0,000	-	0,0000% 000		-	-	MES	-		Percentual variável sobre o valor nominal atualizado em períodos não uniformes															0,0000	1	MES	05/04/2001	RES. OPERACIONAL DISPONIVEL DO CONDOMINIO RIGUAT  							HSBC BANK BRASIL S/A - B. M.	SIMPLIFIC PAVARINI DTVM LTDA	HSBC CTVM S/A	PLANNER CV S/A	3.76538E+12	N	 n 	
SBES16    	CIA SANEAMENTO BASICO EST. SP - SABESP	'001	'006	Não	Excluído	BRSBSPDBS0L6	CVM/SRE/DEB-2004/031	17/09/2004	CVM/SRE/PRO-2004/004	17/09/2004	01/09/2004	01/09/2007	VENCIMENTO		01/09/2004	21/09/2004	-	RCA	17/06/2004	RCA	13/09/2004	Escritural	Quirografária	Simples	231.813	0	0	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000	04/09/2007	DI	Integrante de Juros	Padrão - SND	0	DU	   	100,00	0,000	-			0,0000	0	-	-	-	-	17,500	252	6	MES	01/03/2005	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	OLIVEIRA TRUST DTVM S/A	BANCO BRADESCO S/A	UNIBANCO UNIAO DE BCOS BRASILEIROS S/A	4.37765E+13	N	 n 	
SBES18    	CIA SANEAMENTO BASICO EST. SP - SABESP	'001	'008	Não	Excluído	BRSBSPDBS0Q5	CVM/SRE/DEB-2005/032	22/06/2005	CVM/SRE/PRO-2004/004	17/09/2004	01/06/2005	01/06/2009	VENCIMENTO	03/06/2009	01/06/2005	23/06/2005	-	RCA	19/05/2005	   		Escritural	Quirografária	Simples	300	50	0	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000	02/06/2009	DI	Integrante de Juros	Padrão - SND	0	DU	   	100,00	0,000	-			0,0000	0	-	-	-	-	15,000	252	6	MES	01/12/2005	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	C&D DTVM SA	BANCO BRADESCO S/A	UNIBANCO UNIAO DE BCOS BRASILEIROS S/A	4.37765E+13	N	 n 	
SBES26    	CIA SANEAMENTO BASICO EST. SP - SABESP	'002	'006	Não	Excluído	BRSBSPDBS0M4	CVM/SRE/DEB-2004/032	17/09/2004	CVM/SRE/PRO-2004/004	17/09/2004	01/09/2004	01/09/2009	VENCIMENTO	03/09/2009	01/09/2004	21/09/2004	-	RCA	17/06/2004	RCA	13/09/2004	Escritural	Quirografária	Simples	188.267	0	0	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000	01/09/2009	IGP-M	Correção Monetária	Padrão - SND	1	DU	012meses	0,00	0,000	-			0,0000	0	-	-	-	-	110,000	252	12	MES	01/09/2005	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	OLIVEIRA TRUST DTVM S/A	BANCO BRADESCO S/A	UNIBANCO UNIAO DE BCOS BRASILEIROS S/A	4.37765E+13	N	 n 	
SBES28    	CIA SANEAMENTO BASICO EST. SP - SABESP	'002	'008	Não	Excluído	BRSBSPDBS0R3	CVM/SRE/DEB-2005/033	22/06/2005	CVM/SRE/PRO-2004/004	17/09/2004	01/06/2005	01/06/2011	VENCIMENTO	03/06/2011	01/06/2005	23/06/2005	-	RCA	19/05/2005	   		Escritural	Quirografária	Simples	300	50	0	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000	01/06/2011	IGP-M	Correção Monetária	Padrão - SND	1	DU	012meses	0,00	0,000	-			0,0000	0	-	-	-	-	107,500	252	12	MES	01/06/2006	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	C&D DTVM SA	BANCO BRADESCO S/A	UNIBANCO UNIAO DE BCOS BRASILEIROS S/A	4.37765E+13	N	 n 	
SBES36    	CIA SANEAMENTO BASICO EST. SP - SABESP	'003	'006	Não	Excluído	BRSBSPDBS0N2	CVM/SRE/DEB-2004/033	17/09/2004	CVM/SRE/PRO-2004/004	17/09/2004	01/09/2004	01/09/2010	VENCIMENTO	06/09/2010	01/09/2004	21/09/2004	-	RCA	17/06/2004	RCA	13/09/2004	Escritural	Quirografária	Simples	179.92	0	0	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000	01/09/2010	IGP-M	Correção Monetária	Padrão - SND	1	DU	012meses	0,00	0,000	-			0,0000	0	-	-	-	-	110,000	252	12	MES	01/09/2005	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	OLIVEIRA TRUST DTVM S/A	BANCO BRADESCO S/A	UNIBANCO UNIAO DE BCOS BRASILEIROS S/A	4.37765E+13	N	 n 	
SBSP14    	CIA SANEAMENTO BASICO EST. SP - SABESP	'UNI	'004	Não	Excluído	BRSBSPDBS0I2	CVM/SRE/DEB-2001/022	04/06/2001			01/04/2001	15/12/2006	VENCIMENTO		01/04/2001	06/06/2001	-	AGE	12/03/2001	RCA	22/03/2001	Escritural	Quirografária	Simples	30	0	0	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	0,000000	18/12/2006	DI	Integrante de Juros	Padrão - SND	0	DU	   	100,00	0,000	-			83,340	3	MES	15/03/2004	-	Percentual fixo sobre o valor nominal de emissão em períodos uniformes	12,000	252	3	MES	15/06/2001	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU UNIBANCO S/A	ITAU UNIBANCO S.A.	4.37765E+13	N	 n 	
SBSP15    	CIA SANEAMENTO BASICO EST. SP - SABESP	'001	'005	Não	Excluído	BRSBSPDBS0J0	CVM/SRE/DEB-2002/013	14/05/2002			01/04/2002	01/03/2007	RESGATE TOTAL ANTECIPADO	19/04/2006	01/04/2005	16/05/2002	-	AGE	25/02/2002	RCA	26/04/2002	Escritural	Quirografária	Simples	31.372	0,	0,	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	3.333,333334	20/04/2006	DI	Integrante de Juros	Padrão - SND	0	DU	0	100,00	0,000	-			0,0000	12	MES	01/04/2005	-	Percentual variável sobre o valor nominal de emissão em períodos uniformes	11,000	252	12	MES	19/04/2006	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	PLANNER CV S/A	ITAU UNIBANCO S/A	ITAU UNIBANCO S.A.	4.37765E+13	N	 n 	
SBSP17    	CIA SANEAMENTO BASICO EST. SP - SABESP	'001	'007	Não	Excluído	BRSBSPDBS0O0	CVM/SRE/DEB-2005/006	10/03/2005	CVM/SRE/PRO-2004/004	17/09/2004	01/03/2005	01/03/2009	VENCIMENTO	04/03/2009	01/03/2005	11/03/2005	-	RCA	16/02/2005	   		Escritural	Quirografária	Simples	200	0	0	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000	03/03/2009	DI	Integrante de Juros	Padrão - SND	0	DU	   	100,00	0,000	-			0,0000	0	-	-	-	-	15,000	252	6	MES	01/09/2005	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	SLW CVC LTDA.	ITAU UNIBANCO S/A	BANCO SANTANDER BRASIL S.A.	4.37765E+13	N	 n 	
SBSP25    	CIA SANEAMENTO BASICO EST. SP - SABESP	'002	'005	Não	Excluído	BRSBSPDBS0K8	CVM/SRE/DEB-2002/014	14/05/2002			01/04/2002	01/03/2007	VENCIMENTO		01/04/2005	16/05/2002	-	AGE	25/02/2002	RCA	26/04/2002	Escritural	Quirografária	Simples	8.628	0	0	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	0,000000	01/03/2007	IGP-M	Correção Monetária	Não Padrão - SND	0	DC	012meses	0,00	0,000	-	10,6500% a.a 252 dias		-	-	MES	-		Percentual variável sobre o valor nominal atualizado em períodos não uniformes															0,0000	0	-	-	-							ITAU UNIBANCO S.A.	PLANNER CV S/A	ITAU UNIBANCO S/A	ITAU UNIBANCO S.A.	4.37765E+13	N	 n 	
SBSP27    	CIA SANEAMENTO BASICO EST. SP - SABESP	'002	'007	Não	Excluído	BRSBSPDBS0P7	CVM/SRE/DEB-2005/007	10/03/2005	CVM/SRE/PRO-2004/004	17/09/2004	01/03/2005	01/03/2010	VENCIMENTO	03/03/2010	01/03/2005	11/03/2005	-	RCA	16/02/2005	   		Escritural	Quirografária	Simples	100	0	0	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000	01/03/2010	IGP-M	Correção Monetária	Padrão - SND	1	DU	012meses	0,00	0,000	-			0,0000	0	-	-	-	-	108,000	252	12	MES	01/03/2006	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	SLW CVC LTDA.	ITAU UNIBANCO S/A	BANCO SANTANDER BRASIL S.A.	4.37765E+13	N	 n 	
SFLS12    	SAFRA LEASING S/A ARREND MERCANTIL	'ÚNI	'012	Não	Registrado	BRSFLSDBS007	CVM/SRE/DEB-2005/055	21/11/2005			01/07/2005	01/07/2035	 - - - - - - 		01/07/2005	-	-	AGE	05/09/2005			Escritural	Subordinada	Simples	5.000.000	0	0	5.000.000	0	0	0	0,	0	0,	0	R$	1.000,000000	R$	1.000,000000	20/07/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			-	-	-	-	-	-	0,0000	0,	0,	-	01/07/2035	-	Linear	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	PLANNER CV S/A	ITAU UNIBANCO S/A	BANCO SAFRA BSI S/A	6.20632E+13	N	 n 	
SMIC12    	ST. MICHEL S/A                                    	'UNI	'002	Sim	Excluído	BRSMICDBS045	CVM/SRE/DEB-2000/001	21/01/2000			01/11/1999	01/11/2002	VENCIMENTO	01/09/2005	03/12/2002	26/01/2000	-	AGE	25/10/1999	AGE	13/12/1999	Escritural	Real	Simples	12	0,	0,	0	0	1.274	0	0	0	0	0	R$	1.000,000000	R$	746,931,282	01/09/2005	TR	Integrante de Juros	Não Padrão - SND	0	DU	0	0,00	0,000	-	6,0000% a.a 360 dias		-	-	MES	01/03/2004		Percentual variável sobre o valor nominal atualizado em períodos uniformes															0,0000	0	-	-	-							BANCO BANESTADO  S/A                    	PLANNER CV S/A	HSBC CTVM S/A	C&D DTVM LTDA.	1.32863E+12	N	 n 	
SNGO11    	SANEAMENTO DE GOIAS S/A	'UNI	'001	Sim	Excluído	BRSNGODBS018	CVM/SRE/DEB-2001/083	11/12/2001			01/11/2000	01/11/2005	VENCIMENTO		01/11/2004	14/12/2001	-	AGE	24/11/2000	RCA	10/06/2001	Escritural	Subordinada	Simples	58	0,	0,	0	0	0	55.192	0	0	0	0	R$	1.000,000000	R$	1.719,215952	01/11/2005	IGP-M	Correção Monetária	Não Padrão - SND	0	DC	012meses	0,00	0,000	-	14,0000% a.a 360 dias		-	-	-	-		-															0,0000	0	-	-	-							ITAU UNIBANCO S.A.	SLW CVC LTDA.	ITAU UNIBANCO S/A	UNIBANCO UNIAO DE BCOS BRASILEIROS S/A	1.61693E+12	N	 n 	
SPVI11    	SUPERVIA-CONCESSIONARIA DE TRANSPORTE FERROVIARIO S.A	'UNI	'001	Sim	Excluído	BRSPVIDBS014	CVM/SRE/DEB-2001/005	21/02/2001			01/08/2000	01/08/2003	CANCELAMENTO	11/05/2001	01/08/2000	04/04/2001	-	AGE	29/08/2000	   		Escritural	Real	Simples	10	0	0	0	0	0	0	0	0	0	0	R$	5.000,000000	R$	0,000000		DI	Integrante de Juros	Padrão - SND	0	DU	0	100,00	0,000	-			0,0000	0	-	-	-	-	25,000	252	12	MES	01/08/2001	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	SIMPLIFIC PAVARINI DTVM LTDA	BANCO BRADESCO S/A	UNIBANCO UNIAO DE BCOS BRASILEIROS S/A	2.73539E+12	N	 n 	
