Empresas com Registro no SND (*)- Gerado em 20/07/2016 17:45:40																																																																																										
																																																																																										
Código do Ativo	Empresa        	Série	Emissão	IPO	Situação	ISIN	Registro CVM da Emissão	Data de Registro CVM da Emissão	Registro CVM do Programa	Data de Registro CVM do Programa	Data de Emissão	 Data de Vencimento	Motivo de Saída 	Data de Saída / Novo Vencimento	 Data do Início da Rentabilidade	Data do Início da Distribuição	Data da Próxima Repactuação	Ato Societário (1)	Data do Ato (1)	Ato Societário (2)	Data do Ato (2)	Forma	Garantia/Espécie	Classe	Quantidade Emitida	Artigo 14º	Artigo 24º	Quantidade em Mercado	Quantidade em Tesouraria	Quantidade Resgatada	Quantidade  Cancelada	Quantidade Convertida no SND	Quantidade Convertida fora do SND	Quantidade Permutada no SND	Quantidade Permutada fora do SND	Unidade Monetária	Valor Nominal na Emissão	Unidade Monetária	Valor Nominal Atual	Data Últ. VNA	Índice	Tipo	Critério de Cálculo	Dia de Referência para Índice de Preços	Critério para Índice	Corrige a cada	Percentual Multiplicador/Rentabilidade	Limite da TJLP	Tipo de Tratamento do Limite da TJLP	Juros Critério Antigo do SND	Prêmios Critério Antigo do SND	Amortização - Taxa	Amortização - Cada	Amortização - Unidade	Amortização - Carência	Amortização - Critério	Tipo de Amortização	Juros Critério Novo - Taxa	Juros Critério Novo - Prazo	Juros Critério Novo - Cada	Juros Critério Novo - Unidade	Juros Critério Novo - Carência	Juros Critério Novo - Critério	Juros Critério Novo - Tipo	Prêmio Critério Novo - Taxa	Prêmio Critério Novo - Prazo	Prêmio Critério Novo - Cada	Prêmio Critério Novo - Unidade	Prêmio Critério Novo - Carência	Prêmio Critério Novo - Critério	Prêmio Critério Novo - Tipo	Participação - Taxa	Participação - Cada	Participação - Unidade	Participação - Carência	Participação - Descrição	Rating1	Agência Classificadora	Rating2	Agência Classificadora	Rating3	Agência Classificadora	Banco Mandatário	Agente Fiduciário	Instituição Depositária	Coordenador Líder	CNPJ	Deb. Incent. (Lei 12.431)	Escritura Padronizada	Resgate Antecipado
RCRE11    	REALTY VII EMP. IMOBILIARIOS S.A.	'ÚNI	'001	ND	Registrado	BRRBSTDBS001	DISPENSA ICVM 476/09	27/08/2012			01/08/2012	27/02/2019	 - - - - - - 		01/08/2012	-	-	AGE	08/08/2012			Escritural	Real	Simples	36	0,	0,	26.654	0	0	0	0,	0	0,	0	R$	1.000,000000	R$	1.000,000000	20/07/2016	IPCA	Correção Monetária	Não Padrão - SND		-	   	0,00	0,000	-	9,9000% a.a 252 dias		-	-	MES	27/09/2016		Percentual variável sobre o valor nominal atualizado em períodos uniformes															0,0000	0	Mês	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	PINE INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA	1.44043E+13	N	 n 	
RDCD11    	REDECARD S.A	'001	'001	ND	Excluído	BRRDCDDBS005	DISPENSA ICVM 476/09	19/04/2012			02/04/2012	02/04/2017	CANCELAMENTO		02/10/2012	-	-	AGE	27/03/2012			Escritural	Quirografária	Simples	50	0,	0,	0	0	0	50	0,	0	0,	0	R$	10.000,000000	R$	10.000,000000	10/05/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			-	-	-	-	-	-	0,0000	0,	6	MES	02/10/2012	-	Linear	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	BB BCO DE INVESTIMENTO S/A	1.42579E+12	N	 n 	
RDCD21    	REDECARD S.A	'002	'001	ND	Excluído	BRRDCDDBS013	DISPENSA ICVM 476/09	19/04/2012			02/04/2012	02/04/2017	CANCELAMENTO		02/10/2013	-	-	AGE	27/03/2012			Escritural	Quirografária	Simples	50	0,	0,	0	0	0	50	0,	0	0,	0	R$	10.000,000000	R$	10.000,000000	10/05/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			-	-	-	-	-	-	0,0000	0,	9	MES	02/10/2013	-	Linear	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	BB BCO DE INVESTIMENTO S/A	1.42579E+12	N	 n 	
RDCD31    	REDECARD S.A	'003	'001	ND	Excluído	BRRDCDDBS021	DISPENSA ICVM 476/09	19/04/2012			02/04/2012	02/04/2017	CANCELAMENTO		02/04/2012	-	-	AGE	27/03/2012			Escritural	Quirografária	Simples	50	0,	0,	0	0	0	50	0,	0	0,	0	R$	10.000,000000	R$	10.000,000000	10/05/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			-	-	-	-	-	-	0,0000	0,	12	MES	02/04/2013	-	Linear	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	BB BCO DE INVESTIMENTO S/A	1.42579E+12	N	 n 	
RDCO12    	RODOVIAS DAS COLINAS S.A	'UNI	'002	ND	Excluído	BRCOLNDBS012	DISPENSA ICVM 476/09	15/08/2011			10/08/2011	10/08/2012	RESGATE TOTAL ANTECIPADO	04/07/2012	10/08/2011	16/08/2011	-	AGE	28/07/2011	   		Escritural	Quirografária	Simples	160	0	0	0	0	0	0	0	0	0	0	R$	1.000.000,000000	R$	0,000000	03/07/2012	DI	Integrante de Juros	Padrão - SND	0	DU	   	128,00	0,000	-			0,0000	0	-	-	-	-	0,0000	0	3	MES	10/11/2011	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	BRL TRUST DTVM SA	BANCO BRADESCO S/A	BANCO BTG PACTUAL S/A	3.02531E+12	N	 n 	
RDCO13    	RODOVIAS DAS COLINAS S.A	'UNI	'003	ND	Excluído	BRCOLNDBS020	DISPENSA ICVM 476/09	28/06/2012			23/04/2012	23/10/2013	RESGATE TOTAL ANTECIPADO		23/04/2012	-	-	AGE	23/04/2012	RCA	23/04/2012	Escritural	Quirografária	Simples	1.7	0,	0,	1.7	0	0	0	0	0	0	0	R$	500.000,000000	R$	0,000000	14/05/2013	DI	Integrante de Juros	Não Padrão - SND		DU	   	0,00	0,000	-	2,6500% a.a 252 dias		-	-	-	-		-															0,0000	0	-	-	-							BANCO BRADESCO S/A	PENTAGONO S/A DTVM	BANCO BRADESCO S/A	BANCO SANTANDER BRASIL S.A.	3.02531E+12	N	 n 	
RDCO14    	RODOVIAS DAS COLINAS S.A	'001	'004	ND	Registrado	BRCOLNDBS038	CVM/SRE/DEB/2013/011	26/04/2013			15/04/2013	15/10/2020	 - - - - - - 		15/04/2013	29/04/2013	-	AGE	11/03/2013	RCA	11/03/2013	Escritural	Quirografária	Simples	57.132	0,	0,	57.132	0	0	0,	0,	0	0,	0	R$	10.000,000000	R$	7.900,000000	20/07/2016	DI	Integrante de Juros	Padrão - SND		-		100,00	0,000	-			-	6	MES	15/10/2014	-	Percentual variável sobre o valor nominal de emissão em períodos uniformes	15,000	252	6	MES	15/10/2013	Útil	Exponencial	0,0000	0,	0,	-	-	-	-	-	0,	-	-	-							BANCO BRADESCO S/A	PENTAGONO S/A DTVM	BANCO BRADESCO S/A	BANCO BTG PACTUAL S/A	3.02531E+12	N	 n 	
RDCO15    	RODOVIAS DAS COLINAS S.A	'ÚNI	'005	ND	Registrado	BRCOLNDBS061	DISPENSA ICVM 476/09	12/04/2016			13/04/2016	13/10/2017	 - - - - - - 		13/04/2016	13/04/2016	-	AGE	04/04/2016			Escritural	Quirografária	Simples	100	0,	0,	100	0	0	0,	0,	0	0,	0	R$	1.000.000,000000	R$	1.000.000,000000	20/07/2016	DI	  - 	Padrão - SND		-		100,00	0,000	-			-	-	-	-	-	-	22,500	252	0,	-	13/10/2017	Útil	Exponencial	0,0000		0,	-	-	-	-	-	0,	-	-	-							BANCO BRADESCO S/A	PENTAGONO S/A DTVM	BANCO BRADESCO S/A	BANCO BTG PACTUAL S/A	3.02531E+12	N	 n 	
RDCO24    	RODOVIAS DAS COLINAS S.A	'002	'004	ND	Registrado	BRCOLNDBS046	CVM/SRE/DEB/2013/012	26/04/2013			15/04/2013	15/10/2020	 - - - - - - 		15/04/2013	15/04/2013	-	AGE	11/03/2013	RCA	11/03/2013	Escritural	Quirografária	Simples	12.368	0,	0,	12.368	0	0	0,	0,	0	0,	0	R$	10.000,000000	R$	10.993,709883	20/07/2016	IPCA	Correção Monetária	Padrão - SND	15	-		0,00	0,000	-			-	12	MES	15/10/2014	-	Percentual variável sobre o valor nominal atualizado em períodos uniformes	50,000	252	12	MES	15/10/2014	Útil	Exponencial	0,0000	0,	0,	-	-	-	-	-	0,	-	-	-							BANCO BRADESCO S/A	PENTAGONO S/A DTVM	BANCO BRADESCO S/A	BANCO BTG PACTUAL S/A	3.02531E+12	N	 n 	
RDCO34    	RODOVIAS DAS COLINAS S.A	'003	'004	ND	Registrado	BRCOLNDBS053	CVM/SRE/DEB/2013/013	26/04/2013			15/04/2013	15/04/2023	 - - - - - - 		15/04/2013	29/04/2013	-	AGE	11/03/2013	RCA	11/03/2013	Escritural	Quirografária	Simples	25.5	0,	0,	25.5	0	0	0,	0,	0	0,	0	R$	10.000,000000	R$	12.783,394500	20/07/2016	IPCA	Correção Monetária	Padrão - SND	15	-		0,00	0,000	-			333,333	12	MES	15/04/2021	-	Percentual fixo sobre o valor nominal atualizado em períodos uniformes	57,000	252	12	MES	15/04/2014	Útil	Exponencial	0,0000	0,	0,	-	-	-	-	-	0,	-	-	-							BANCO BRADESCO S/A	PENTAGONO S/A DTVM	BANCO BRADESCO S/A	BANCO BTG PACTUAL S/A	3.02531E+12	N	 n 	
RDEL11    	ELETROSOM S/A	'ÚNI	'001	ND	Excluído	BRRDELDBS004	DISPENSA ICVM 476/09	24/09/2013			29/08/2013	29/08/2018	RESGATE TOTAL ANTECIPADO		26/09/2013	25/09/2013	-	AGE	29/07/2013			Escritural	Real	Simples	33	0,	0,	0	0	33	0,	0,	0	0,	0	R$	1.000.000,000000	R$	873.215,879627	28/12/2015	IPCA	  - 	Não Padrão - SND		-		0,00	0,000	-	8,0000% a.a 252 dias		20,833	-	MES	29/09/2014		Percentual fixo sobre o valor nominal atualizado em períodos uniformes															-	0,	-	-	-							ITAU UNIBANCO S.A.	BRL TRUST DTVM S/A	ITAU CV S/A	COINVALORES CCVM LTDA	2.2165E+13	N	 n 	
RDLA11    	CONCESSIONARIA DA RODOVIA DOS LAGOS S/A	'ÚNI	'001	ND	Excluído	BRRDLADBS002	DISPENSA ICVM 476/09	09/04/2014			10/04/2014	10/04/2016	VENCIMENTO		10/04/2014	10/04/2014	-	RCA	25/03/2014			Escritural	Quirografária	Simples	6.7	0,	0,	0	0	6.7	0,	0,	0	0,	0	R$	10.000,000000	R$	10.000,000000	08/04/2016	DI	  - 	Padrão - SND		-		109,50	0,000	-			-	-	-	-	-	-	0,0000	0,	6	MES	10/10/2014	-	Linear	0,0000	0,	0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	HSBC CORRETORA DE TITULOS E VALORES MOBILIARIOS S/A	1.61223E+12	N	 n 	
RDLA12    	CONCESSIONARIA DA RODOVIA DOS LAGOS S/A	'ÚNI	'002	ND	Registrado	BRRDLADBS010	DISPENSA ICVM 476/09	11/08/2015			15/07/2015	15/07/2020	 - - - - - - 		12/08/2015	24/07/2015	-	RCA	22/07/2015	AGE	22/07/2015	Escritural	Quirografária	Simples	150	0,	0,	150	0	0	0,	0,	0	0,	0	R$	1.000,000000	R$	1.083,144460	20/07/2016	IPCA	  - 	Padrão - SND	15	-		0,00	0,000	-			-	-	-	-	-	-	73,400	252	6	MES	15/01/2016	Útil	Exponencial	0,0000		0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	PLANNER TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA	ITAU CV S/A	BANCO ITAU-BBA S/A	1.61223E+12	S	 n 	
RDLA13    	CONCESSIONARIA DA RODOVIA DOS LAGOS S/A	'ÚNI	'003	ND	Registrado	BRRDLADBS028	DISPENSA ICVM 476/09	08/04/2016			11/04/2016	11/04/2018	 - - - - - - 		11/04/2016	11/04/2016	-	AGE	31/03/2016			Escritural	Quirografária	Simples	65	0,	0,	65	0	0	0,	0,	0	0,	0	R$	1.000,000000	R$	1.000,000000	20/07/2016	DI	  - 	Padrão - SND		-		118,00	0,000	-			-	-	-	-	-	-	0,0000	0,	6	MES	11/10/2016	-	Linear	0,0000		0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM SA	ITAU CV S/A	BCO VOTORANTIM S/A	1.61223E+12	N	 n 	
RDNI12    	RODOBENS NEGOCIOS IMOBILIARIOS S/A	'UNI	'002	ND	Excluído	BRRDNIDBS019	DISPENSA ICVM 476/09	30/03/2011			30/03/2011	30/03/2014	RESGATE TOTAL ANTECIPADO	31/07/2012	30/03/2011	30/03/2011	-	RCA	28/02/2011	RCA	11/03/2011	Escritural	Quirografária	Simples	150	0,	0,	0	0	0	0	0	0	0	0	R$	1.000.000,000000	R$	0,000000		DI	Integrante de Juros	Padrão - SND	0	DU	   	100,00	0,000	-			500,000	12	MES	30/03/2013	-	Percentual fixo sobre o valor nominal de emissão em períodos uniformes	18,500	252	6	MES	30/09/2011	Útil	Exponencial	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	PENTAGONO SA DTVM	BANCO BRADESCO S/A	BANCO BRADESCO BBI S/A        	6.70107E+13	N	 n 	
RDNI13    	RODOBENS NEGOCIOS IMOBILIARIOS S/A	'ÚNI	'003	ND	Registrado	BRRDNIDBS027	DISPENSA ICVM 476/09	26/04/2013			29/04/2013	29/04/2018	 - - - - - - 		29/04/2013	29/04/2013	-	RCA	15/04/2013			Escritural	Quirografária	Simples	150	0,	0,	150	0	0	0,	0,	0	0,	0	R$	1.000.000,000000	R$	666.667,000000	20/07/2016	DI	Integrante de Juros	Padrão - SND		-		100,00	0,000	-			333,333	12	MES	29/04/2016	-	Percentual fixo sobre o valor nominal de emissão em períodos uniformes	16,000	252	6	MES	29/10/2013	Útil	Exponencial	0,0000	0,	0,	-	-	-	-	-	0,	-	-	-							BANCO BRADESCO S/A	PENTAGONO S/A DTVM	BANCO BRADESCO S/A	CAIXA ECONOMICA FEDERAL       	6.70107E+13	N	 n 	
RDNT13    	RODONORTE CONCES.DE RODOV. INTEGRADAS SA	'ÚNI	'003	ND	Excluído	BRRDNTDBS032	DISPENSA ICVM 476/09	11/11/2013			11/11/2013	11/11/2015	RESGATE TOTAL ANTECIPADO		11/11/2013	11/11/2013	-	AGE	21/10/2013	RCA	21/10/2013	Escritural	Quirografária	Simples	12	0,	0,	0	0	12	0,	0,	0	0,	0	R$	10.000,000000	R$	10.000,000000	16/09/2015	DI	  - 	Padrão - SND		-		106,40	0,000	-			-	-	-	-	-	-	0,0000	0,	6	MES	11/05/2014	-	Linear	0,0000	0,	0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	ITAU UNIBANCO S.A.	2.22153E+12	N	 n 	
RDNT14    	RODONORTE CONCES.DE RODOV. INTEGRADAS SA	'ÚNI	'004	ND	Registrado	BRRDNTDBS040	DISPENSA ICVM 476/09	23/10/2014			15/10/2014	15/10/2019	 - - - - - - 		15/10/2014	15/10/2014	-	AGE	09/10/2014	RCA	09/10/2014	Escritural	Quirografária	Simples	13	0,	0,	13	0	0	0,	0,	0	0,	0	R$	10.000,000000	R$	11.760,584000	20/07/2016	IPCA	  - 	Padrão - SND	15	-		0,00	0,000	-			-	-	-	-	-	-	56,910	252	6	MES	15/04/2015	Útil	Exponencial	0,0000		0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	BANCO BRADESCO BBI S/A        	2.22153E+12	S	 n 	
RDOR13    	REDE DOR SAO LUIZ S/A	'ÚNI	'003	ND	Registrado	BRHSLZDBS024	DISPENSA ICVM 476/09	28/12/2011			10/12/2011	10/12/2020	 - - - - - - 		29/12/2011	-	-	AGE	05/12/2011			Escritural	Flutuante	Simples	65	0,	0,	65	0	0	0	0,	0	0,	0	R$	10.000,000000	R$	8.833,310000	20/07/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			16,667	1	MES	10/01/2014	-	Percentual fixo sobre o valor nominal de emissão em períodos uniformes	23,000	252	1	MES	10/03/2012	Útil	Exponencial	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	OLIVEIRA TRUST DTVM SA	BANCO BRADESCO S/A	BANCO BTG PACTUAL S/A	6.04709E+12	N	 n 	
RDOR14    	REDE DOR SAO LUIZ S/A	'ÚNI	'004	ND	Registrado	BRHSLZDBS032	DISPENSA ICVM 476/09	04/09/2012			10/08/2012	10/08/2021	 - - - - - - 		05/09/2012	-	-	AGE	16/07/2012			Escritural	Real	Simples	80	0,	0,	80	0	0	0	0,	0	0,	0	R$	10.000,000000	R$	10.000,000000	20/07/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			16,667	1	MES	10/09/2014	-	Percentual fixo sobre o valor nominal de emissão em períodos uniformes	24,000	252	3	MES	10/11/2012	Útil	Exponencial	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	PENTAGONO S/A DTVM	BANCO BRADESCO S/A	BB BCO DE INVESTIMENTO S/A	6.04709E+12	N	 n 	
RDVT11    	CONCESSIONARIA RODOVIAS DO TIETE S/A	'ÚNI	'001	ND	Registrado	BRRDVTDBS001	CVM/SRE/DEB/2013/017	03/07/2013			15/06/2013	15/06/2028	 - - - - - - 		15/06/2013	05/07/2013	-	RCA	13/05/2013	AGE	13/05/2013	Escritural	Real	Simples	1.065.000	0,	0,	1.042.519	0	0	0,	0,	0	0,	0	R$	1.000,000000	R$	1.266,660740	20/07/2016	IPCA	Correção Monetária	Padrão - SND	15	-		0,00	0,000	-			-	6	MES	15/12/2017	-	Percentual variável sobre o valor nominal atualizado em períodos uniformes	80,000	252	6	MES	15/12/2013	Útil	Exponencial	0,0000	0,	0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	BANCO BTG PACTUAL S/A	1.06785E+13	S	 n 	
REBE11    	REB EMPREENDIMENTOS E ADMINISTRADORA DE BENS S/A	'UNI	'001	ND	Excluído	BRREBEDBS003	DISPENSA ICVM 476/09	08/03/2012			05/03/2012	05/03/2013	RESGATE TOTAL ANTECIPADO	25/04/2013	05/03/2012	09/03/2012	-	AGE	29/02/2012			Escritural	Quirografária	Simples	80	0	0	80	0	0	0	0	0	0	0	R$	1.000.000,000000	R$	1.000.000,000000	28/03/2013	DI	Integrante de Juros	Padrão - SND		DU	   	100,00	0,000	-			-	-	-	-	-	-	15,600	252	0,	-	25/04/2013	Útil	Exponencial	0,0000	0	0,	0 0	-	-	-	0,0000	0	Mês	-	-							BANCO BRADESCO S/A	PLANNER TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA	BANCO BRADESCO S/A	BANCO BRADESCO BBI S/A        	9.09202E+12	N	 n 	
REBE12    	REB EMPREENDIMENTOS E ADMINISTRADORA DE BENS S/A	'ÚNI	'002	ND	Excluído	BRREBEDBS011	DISPENSA ICVM 476/09	23/09/2013			23/09/2013	23/01/2015	VENCIMENTO		23/09/2013	24/09/2013	-	AGE	17/09/2013			Escritural	Quirografária	Simples	31.777	0,	0,	0	0	31.777	0,	0,	0	0,	0	R$	1.000,000000	R$	1.122,065321	23/01/2015	DI	  - 	Padrão - SND		-		100,00	0,000	-			-	-	-	-	-	-	14,500	252	4	MES	23/09/2014	Útil	Exponencial	0,0000	0,	0,	-	-	-	-	-	0,	-	-	-							BANCO BRADESCO S/A	PLANNER TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA	BANCO BRADESCO S/A	BANCO BRADESCO BBI S/A	9.09202E+12	N	 n 	
RECB11    	REC BETIM S.A.	'ÚNI	'001	ND	Registrado	BRRECBDBS007	DISPENSA ICVM 476/09	15/10/2015			21/09/2015	21/09/2018	 - - - - - - 		16/10/2015	21/09/2015	-	AGE	15/09/2015	AGE	13/10/2015	Escritural	Real	Simples	304	0,	0,	304	0	0	0,	0,	0	0,	0	R$	100.000,000000	R$	100.000,000000	20/07/2016	DI	  - 	Padrão - SND		-		135,00	0,000	-			-	-	-	-	-	-	0,0000	0,	0,	-	-	-	Linear	0,0000		0,	-	-	-	-	-	0,	-	-	-							BANCO PAULISTA S/A	SLW CVC LTDA	BANCO PAULISTA S/A	SOCOPA SOCIEDADE CORRETORA PAULISTA S/A	1.24571E+13	N	 n 	
RENA11    	RENAULT DO BRASIL S.A.	'ÚNI	'001	ND	Registrado	BRRLBLDBS003	DISPENSA ICVM 476/09	23/03/2016			18/03/2016	18/03/2020	 - - - - - - 		24/03/2016	24/03/2016	-	AGE	07/03/2016			Escritural	Quirografária	Simples	40	0,	0,	40	0	0	0,	0,	0	0,	0	R$	10.000,000000	R$	9.375,000000	20/07/2016	DI	  - 	Padrão - SND		-		113,50	0,000	-			62,500	3	MES	18/06/2016	-	Percentual fixo sobre o valor nominal de emissão em períodos uniformes	0,0000	0,	3	MES	18/06/2016	-	Linear	0,0000		0,	-	-	-	-	-	0,	-	-	-							BANCO BRADESCO S/A	PLANNER TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA	BANCO BRADESCO S/A	BANCO BRADESCO BBI S/A        	9.13443E+11	N	 n 	
RENO11    	RENOSA PARTICIPACOES S.A	'ÚNI	'001	ND	Registrado	BRRNSADBS006	DISPENSA ICVM 476/09	02/01/2015			15/12/2014	31/05/2025	 - - - - - - 		05/01/2015	05/01/2015	-	AGE	11/12/2014			Escritural	Quirografária	Simples	563	0,	0,	563	0	0	0,	0,	0	0,	0	R$	1.000.000,000000	R$	778.394,050000	20/07/2016	DI	  - 	Não Padrão - SND		-		100,00	0,000	-	2,6500% a.a 252 dias		-	-	MES	31/05/2016		Percentual variável sobre o valor nominal de emissão em períodos uniformes															-	0,	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM SA	ITAU CV S/A	BANCO ITAU-BBA S/A	1.16939E+13	N	 n 	
RESA11    	RAIZEN ENERGIA S/A	'001	'001	ND	Registrado	BRRESADBS005	CVM/SRE/DEB-2013/025	21/10/2013			15/10/2013	15/10/2018	 - - - - - - 		15/10/2013	25/10/2013	-	AGE	15/05/2013	AGE	16/08/2013	Escritural	Quirografária	Simples	105.975	0,	0,	105.975	0	0	0,	0,	0	0,	0	R$	1.000,000000	R$	1.000,000000	20/07/2016	DI	  - 	Padrão - SND		-		100,00	0,000	-			500,000	12	MES	15/10/2017	-	Percentual fixo sobre o valor nominal de emissão em períodos uniformes	0,8900	252	6	MES	15/04/2014	Útil	Exponencial	0,0000	0,	0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	ITAU UNIBANCO S.A.	8.07051E+12	N	 n 	
RESA21    	RAIZEN ENERGIA S/A	'002	'001	ND	Registrado	BRRESADBS013	CVM/SRE/DEB-2013/026	21/10/2013			15/10/2013	15/10/2018	 - - - - - - 		15/10/2013	28/10/2013	-	AGE	15/05/2013	AGE	16/08/2013	Escritural	Quirografária	Simples	340	0,	0,	340	0	0	0,	0,	0	0,	0	R$	1.000,000000	R$	1.000,000000	20/07/2016	DI	  - 	Padrão - SND		-		100,00	0,000	-			-	-	-	-	-	-	0,9400	252	6	MES	15/04/2014	Útil	Exponencial	0,0000	0,	0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	ITAU UNIBANCO S.A.	8.07051E+12	N	 n 	
RESA31    	RAIZEN ENERGIA S/A	'003	'001	ND	Registrado	BRRESADBS021	CVM/SRE/DEB-2013/027	21/10/2013			15/10/2013	15/10/2020	 - - - - - - 		15/10/2013	29/10/2013	-	AGE	15/05/2013	AGE	16/08/2013	Escritural	Quirografária	Simples	304.025	0,	0,	304.01	0	0	0,	0,	0	0,	0	R$	1.000,000000	R$	1.255,400800	20/07/2016	IPCA	  - 	Padrão - SND	15	-		0,00	0,000	-			500,000	12	MES	15/10/2019	-	Percentual fixo sobre o valor nominal atualizado em períodos uniformes	63,800	252	12	MES	15/10/2014	Útil	Exponencial	0,0000	0,	0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	ITAU UNIBANCO S.A.	8.07051E+12	S	 n 	
REVC12    	RENOVIAS CONCESSIONARIA S/A	'ÚNI	'002	ND	Registrado	BRREVCDBS005	DISPENSA ICVM 476/09	28/01/2013			15/01/2013	15/01/2018	 - - - - - - 		15/01/2013	29/01/2013	-	RCA	11/01/2013	AGE	11/01/2013	Escritural	Quirografária	Simples	9.5	0	0	9.5	0	0	0	0,	0	0,	0	R$	10.000,000000	R$	4.864,870000	20/07/2016	DI	Integrante de Juros	Padrão - SND		-	   	113,60	0,000	-			27,027	1	MES	15/01/2015	-	Percentual fixo sobre o valor nominal de emissão em períodos uniformes	0,0000	0,	1	MES	15/02/2013	-	Linear	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	ITAU UNIBANCO S.A.	2.41746E+12	N	 n 	
REVI11    	REVITA ENGENHARIA S.A.	'ÚNI	'001	ND	Registrado	BRRVTADBS007	DISPENSA ICVM 476/09	19/12/2013			16/12/2013	16/12/2018	 - - - - - - 		20/12/2013	20/12/2013	-	AGE	05/12/2013			Escritural	Quirografária	Simples	70	0,	0,	70	0	0	0,	0,	0	0,	0	R$	1.000.000,000000	R$	611.150,000000	20/07/2016	DI	  - 	Padrão - SND		-		100,00	0,000	-			-	-	-	-	-	Percentual variável sobre o valor nominal de emissão em períodos não uniformes	22,500	252	6	MES	16/06/2014	Útil	Exponencial	0,0000	0,	0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	SCOTIABANK BRASIL S/A BANCO MULTIPLO	8.62397E+12	N	 n 	
RFEI11    	REALTY V EMPREENDIMENTOS IMOBILIARIOS S.A	'ÚNI	'001	ND	Excluído	BRRLTCDBS004	DISPENSA ICVM 476/09	04/01/2013			02/12/2012	02/12/2014	VENCIMENTO		07/01/2013	-	-	AGE	19/12/2012			Escritural	Real	Simples	18.32	0,	0,	0	0	18.32	0	0,	0	0,	0	R$	1.000,000000	R$	1.007,901020	02/12/2014	IPCA	Correção Monetária	Não Padrão - SND		-	   	0,00	0,000	-	3,8518% a.a 360 dias		-	-	-	-		-															0,0000	0	Mês	-	-							BANCO BRADESCO S/A	PENTAGONO S/A DTVM	BANCO BRADESCO S/A	BANCO ABC-BRASIL S/A	1.44067E+13	N	 n 	
